veracityAccuracy,veracityPrediction,veracityPrecision,veracityRecall,veracityf1,veracitySupport,binaryAccuracy,binaryPrediction,binaryPrecision,binaryRecall,binaryf1,binarySupport,authortypeAccuracy,authortypePrediction,authortypePrecision,authortypeRecall,authortypef1,authortypeSupport,WordCnt,SyllableCnt,InDictCnt,sentimentPrediction,sentimentAccuracy,sentimentRecall,sentimentPrecision,sentimentSupport,sentimentf1
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1437,1862,388,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,957,1333,219,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,245,400,78,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,233,316,75,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,163,161,0,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1030,1459,260,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,363,511,108,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,220,314,74,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,264,392,75,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,865,1078,186,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,756,1052,204,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,0,0.74,0.73,0.73,6624,686,860,154,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,0,0.74,0.73,0.73,6624,6657,6545,37,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,0,0.74,0.73,0.73,6624,192,262,61,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,679,844,169,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,521,781,128,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,476,649,126,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,132,159,39,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,513,732,124,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,866,1337,254,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,157,258,52,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,432,584,142,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1002,1462,219,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,728,1021,183,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1209,1426,283,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1264,1678,257,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,577,779,167,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,597,784,170,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,517,777,145,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,792,1235,197,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,2,0.43,0.47,0.45,2558,1150,1639,467,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,3727,5143,510,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1546,2132,408,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,198,220,54,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,286,288,2,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,854,1049,191,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,121,155,36,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1131,1448,320,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,112,161,36,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,108,151,31,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,558,803,138,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1237,1586,278,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,308,449,91,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,678,873,181,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,425,406,72,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,164,211,51,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,93,114,24,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,149,236,11,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1425,1999,310,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,1,0.69,0.66,0.68,6820,3015,3908,574,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1168,1528,229,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,624,783,142,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,848,1002,221,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,170,224,40,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,576,761,128,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,222,311,69,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,4034,5622,617,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1795,2532,365,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,2371,3056,454,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1547,2120,371,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,206,299,47,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,0,0.74,0.73,0.73,6624,6216,8871,818,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,129,115,0,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,2024,2887,395,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,1,0.69,0.66,0.68,6820,2859,3744,563,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,2111,2615,367,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,95,139,36,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,455,603,144,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,465,700,110,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,216,260,76,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1451,2099,321,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,1,0.69,0.66,0.68,6820,1857,2665,439,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,172,266,65,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,669,912,205,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,1,0.69,0.66,0.68,6820,606,739,178,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,386,568,105,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,0,0.74,0.73,0.73,6624,127,175,48,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,925,1171,244,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,721,920,172,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,1,0.69,0.66,0.68,6820,1618,2755,559,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1804,2392,385,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,813,1084,221,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,258,400,79,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1558,2206,540,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,333,503,110,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,0,0.74,0.73,0.73,6624,433,562,103,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,0,0.74,0.73,0.73,6624,476,668,129,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,1607,2415,341,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,1,0.69,0.66,0.68,6820,272,348,72,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,295,289,0,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,113,156,52,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,1,0.69,0.66,0.68,6820,2252,2910,444,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,2244,3367,464,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,606,744,135,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,806,1177,200,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,647,1001,248,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,823,1102,191,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,0,0.74,0.73,0.73,6624,184,234,55,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,955,1278,262,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,770,980,203,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,0,0.74,0.73,0.73,6624,1179,1647,292,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1469,1912,340,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,560,789,162,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1390,1899,317,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,402,485,110,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,905,1169,212,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,196,243,51,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,918,1192,217,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,134,163,64,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,597,715,145,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,861,1227,232,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,776,1117,199,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,353,528,113,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,2277,3290,502,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,1107,1622,262,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,920,1078,168,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,143,185,35,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,699,1110,195,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,486,558,119,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,1182,1691,289,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,100,132,87,f,0.6423,0.56797,0.67152,5039,0.6657
0.8953880764904387,2,0.78,0.75,0.76,4047,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,1271,1795,289,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,1,0.78,0.82,0.8,3988,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,7763,10353,1125,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,3,0.93,0.92,0.92,4037,0.9186976627921508,1,0.91,0.88,0.89,8084,0.7544681914760655,1,0.69,0.66,0.68,6820,2114,2412,349,t,0.6423,0.7178,0.6206,4961,0.6657
0.8953880764904387,0,0.96,0.96,0.96,3930,0.9186976627921508,0,0.88,0.91,0.89,7918,0.7544681914760655,0,0.74,0.73,0.73,6624,198,274,71,f,0.6423,0.56797,0.67152,5039,0.6657
